node,train_mask,val_mask,test_mask,label,is_anchor
4492,1,0,0,0,0
4493,0,1,0,0,0
4494,1,0,0,0,0
4497,1,0,0,0,0
4495,1,0,0,0,0
4496,1,0,0,0,0
4498,1,0,0,0,0
4499,1,0,0,0,0
4501,1,0,0,0,0
4502,0,0,1,0,0
4503,1,0,0,0,0
4504,1,0,0,0,0
4505,0,0,1,0,0
4506,1,0,0,0,0
4507,0,0,1,0,0
4508,0,0,1,0,0
4458,0,1,0,0,0
4509,1,0,0,0,0
4511,1,0,0,0,0
4512,0,1,0,0,0
4513,1,0,0,0,0
4514,1,0,0,0,0
4515,1,0,0,0,0
4517,1,0,0,0,0
4519,1,0,0,0,0
4520,0,0,1,0,0
4523,1,0,0,0,0
4524,1,0,0,0,0
4525,0,0,1,0,0
4526,1,0,0,0,0
4527,1,0,0,0,0
4528,1,0,0,0,0
4521,1,0,0,0,0
4530,0,1,0,0,0
4531,0,1,0,1,1
4532,0,1,0,0,0
4533,1,0,0,0,0
4522,1,0,0,0,0
4534,0,0,1,0,0
4535,1,0,0,0,0
4537,0,0,1,0,0
4539,1,0,0,0,0
4529,0,1,0,0,0
4540,0,0,1,0,0
4541,0,1,0,0,0
4542,1,0,0,0,0
4543,1,0,0,0,0
4544,0,1,0,0,0
4545,0,1,0,0,0
4546,1,0,0,0,0
4547,1,0,0,0,0
4548,1,0,0,0,0
4549,1,0,0,0,0
4550,0,1,0,0,0
4551,1,0,0,0,0
4552,1,0,0,0,0
4553,0,1,0,0,0
4555,1,0,0,0,0
4556,0,1,0,0,0
4557,1,0,0,0,0
4560,1,0,0,0,0
4563,0,1,0,0,0
4564,1,0,0,0,0
4559,1,0,0,0,0
4565,1,0,0,0,0
4538,0,1,0,0,0
4567,0,1,0,0,0
4568,1,0,0,0,0
4518,1,0,0,0,0
4569,0,1,0,0,0
4570,1,0,0,0,0
4571,1,0,0,0,0
4572,0,0,1,0,0
4554,0,1,0,0,0
4574,1,0,0,0,0
4576,1,0,0,0,0
4577,1,0,0,0,0
4578,1,0,0,0,0
4579,1,0,0,0,0
4580,1,0,0,0,0
4581,0,0,1,0,0
4536,1,0,0,0,0
4582,1,0,0,0,0
4583,1,0,0,0,0
4584,1,0,0,0,0
4585,0,1,0,0,0
4586,1,0,0,0,0
4588,0,0,1,0,0
4589,1,0,0,0,0
4590,1,0,0,0,0
4591,0,0,1,0,0
4592,0,1,0,0,0
4587,1,0,0,1,1
4593,1,0,0,0,0
4594,0,1,0,0,0
4595,0,0,1,0,0
4596,1,0,0,0,0
4597,0,0,1,0,0
4598,1,0,0,0,0
4599,0,0,1,0,0
4600,1,0,0,0,0
4601,1,0,0,0,0
4602,1,0,0,0,0
4603,1,0,0,1,1
4566,0,1,0,0,0
4606,1,0,0,0,0
4607,1,0,0,0,0
4608,0,0,1,0,0
4609,1,0,0,0,0
4604,1,0,0,0,0
4605,1,0,0,0,0
4612,0,1,0,0,0
4613,1,0,0,0,0
4614,0,0,1,1,1
4616,1,0,0,0,0
4617,0,0,1,0,0
4558,1,0,0,0,0
4619,1,0,0,0,0
4620,0,1,0,0,0
4621,1,0,0,0,0
4618,1,0,0,0,0
4622,0,1,0,0,0
4623,0,1,0,0,0
4611,0,1,0,0,0
4624,0,1,0,0,0
4625,1,0,0,0,0
4626,0,1,0,0,0
4627,0,0,1,0,0
4628,0,1,0,0,0
4629,1,0,0,0,0
4630,1,0,0,0,0
4631,1,0,0,0,0
4632,1,0,0,0,0
4633,1,0,0,0,0
4634,1,0,0,0,0
4635,0,0,1,0,0
4636,0,0,1,0,0
4637,1,0,0,0,0
4562,0,0,1,0,0
4639,0,1,0,0,0
4640,1,0,0,0,0
4641,1,0,0,0,0
4642,1,0,0,0,0
4643,1,0,0,0,0
4461,1,0,0,0,0
4644,1,0,0,0,0
4645,0,1,0,1,1
4646,1,0,0,1,1
4647,1,0,0,0,0
4638,0,1,0,0,0
4649,0,0,1,0,0
4650,1,0,0,0,0
4651,0,1,0,0,0
4652,1,0,0,0,0
4653,1,0,0,0,0
4654,1,0,0,1,1
4655,1,0,0,0,0
4656,1,0,0,0,0
4657,0,1,0,0,0
4658,0,0,1,0,0
4659,1,0,0,0,0
4660,1,0,0,0,0
4661,0,0,1,1,1
4662,1,0,0,1,1
4663,1,0,0,1,1
4664,1,0,0,1,1
4665,1,0,0,0,0
4666,0,1,0,1,1
4667,1,0,0,1,1
4668,0,1,0,1,1
4670,1,0,0,0,0
4669,1,0,0,1,1
4671,1,0,0,0,0
4672,1,0,0,1,1
4673,1,0,0,1,1
4674,0,0,1,0,0
4675,1,0,0,1,1
4676,0,0,1,1,1
4677,1,0,0,1,1
4678,1,0,0,1,1
4680,0,1,0,1,1
4679,0,0,1,1,1
4681,0,1,0,1,1
4682,0,1,0,0,0
4683,1,0,0,1,1
4684,1,0,0,1,1
4685,1,0,0,0,0
4686,0,1,0,1,1
4687,0,1,0,1,1
4688,1,0,0,1,1
4690,1,0,0,0,0
4691,0,1,0,0,0
4692,1,0,0,0,0
4693,1,0,0,0,0
4694,1,0,0,0,0
4695,0,0,1,0,0
4696,1,0,0,0,0
4697,1,0,0,0,0
4698,1,0,0,0,0
4699,0,0,1,0,0
4700,0,0,1,0,0
4701,1,0,0,1,1
4702,0,0,1,0,0
4703,1,0,0,0,0
4704,1,0,0,0,0
4705,1,0,0,0,0
4706,1,0,0,0,0
4707,1,0,0,1,1
3425,1,0,0,0,0
4708,0,1,0,0,0
4709,1,0,0,0,0
4728,0,0,1,0,0
4729,1,0,0,0,0
4730,1,0,0,0,0
4731,0,1,0,0,0
4732,0,0,1,0,0
4610,0,1,0,0,0
4689,0,1,0,0,0
4516,1,0,0,0,0
4733,1,0,0,0,0
4734,1,0,0,0,0
4735,1,0,0,0,0
4736,0,0,1,0,0
4737,1,0,0,0,0
4738,0,0,1,0,0
4739,1,0,0,1,1
4741,0,0,1,1,1
4742,1,0,0,1,1
4743,1,0,0,1,1
4744,1,0,0,1,1
4573,0,1,0,0,0
4746,1,0,0,1,1
4740,1,0,0,0,0
4745,0,0,1,0,0
4747,1,0,0,1,1
4748,0,0,1,0,0
4749,1,0,0,0,0
4750,1,0,0,0,0
4751,0,1,0,0,0
4752,1,0,0,0,0
4753,1,0,0,0,0
4754,1,0,0,0,0
4755,0,0,1,0,0
4756,0,1,0,0,0
4757,1,0,0,0,0
4758,1,0,0,0,0
4759,0,0,1,0,0
4760,1,0,0,0,0
4761,1,0,0,0,0
4762,1,0,0,0,0
4763,0,0,1,0,0
4764,1,0,0,0,0
4765,1,0,0,0,0
4766,1,0,0,1,1
3957,1,0,0,0,0
4768,1,0,0,0,0
2413,0,1,0,0,0
4648,1,0,0,0,0
4769,1,0,0,0,0
4770,0,1,0,0,0
4771,1,0,0,0,0
4772,1,0,0,0,0
4767,1,0,0,0,0
4773,0,0,1,0,0
4774,0,1,0,0,0
4775,1,0,0,0,0
4776,1,0,0,0,0
3278,1,0,0,0,1
4778,1,0,0,0,0
4779,1,0,0,0,0
4357,1,0,0,0,0
3969,1,0,0,0,0
4358,1,0,0,0,0
4710,1,0,0,0,0
4780,0,1,0,0,0
3965,0,0,1,0,0
3964,0,1,0,0,0
3963,0,1,0,0,0
3133,0,0,1,0,0
4338,1,0,0,0,0
3962,0,0,1,0,0
4711,1,0,0,0,0
4712,0,0,1,0,0
3961,0,1,0,0,0
4713,1,0,0,0,0
4714,1,0,0,0,0
4715,0,0,1,0,0
3960,1,0,0,0,0
4341,1,0,0,0,0
4716,1,0,0,0,0
3956,1,0,0,0,0
3954,1,0,0,0,0
4781,0,0,1,0,0
4340,1,0,0,0,0
4717,1,0,0,0,0
4782,0,1,0,0,0
4718,1,0,0,0,0
4719,0,0,1,0,0
3949,1,0,0,0,0
4783,1,0,0,0,0
3947,0,1,0,0,0
4784,1,0,0,0,0
3946,1,0,0,0,0
4720,0,1,0,0,0
4785,0,0,1,0,0
4073,1,0,0,0,0
4721,1,0,0,0,0
4786,1,0,0,0,0
4722,1,0,0,0,0
4723,0,0,1,0,0
3941,0,1,0,0,0
4068,0,0,1,0,0
3939,1,0,0,0,0
3937,1,0,0,0,0
4724,1,0,0,0,0
3934,1,0,0,0,0
3933,0,1,0,0,0
4725,0,1,0,0,0
4726,0,0,1,0,0
4727,0,1,0,0,0
3930,1,0,0,0,0
4787,1,0,0,0,0
4788,0,0,1,0,0
4789,1,0,0,0,0
4790,1,0,0,0,0
4791,1,0,0,0,0
4792,0,1,0,0,0
4793,1,0,0,0,0
4777,1,0,0,0,0
4794,1,0,0,0,0
4795,1,0,0,0,0
4796,1,0,0,0,0
4797,0,1,0,0,0
4798,1,0,0,0,0
4799,1,0,0,0,0
4800,1,0,0,0,0
4801,1,0,0,0,0
4803,0,0,1,0,0
4804,1,0,0,0,0
4805,0,1,0,0,0
4806,0,1,0,0,0
4807,0,0,1,0,0
4809,1,0,0,0,0
4810,0,0,1,0,0
4802,1,0,0,0,0
4812,1,0,0,0,0
4813,0,0,1,0,0
4814,1,0,0,0,0
4816,1,0,0,0,0
4818,1,0,0,0,0
4819,1,0,0,0,0
4820,1,0,0,0,0
4821,1,0,0,0,0
4823,1,0,0,0,0
4824,1,0,0,0,0
4825,0,0,1,0,0
4826,0,0,1,0,0
4828,0,1,0,0,0
4829,1,0,0,0,0
4830,0,1,0,0,0
4831,1,0,0,0,0
4832,1,0,0,0,0
4833,0,0,1,0,1
4834,0,0,1,0,0
4835,1,0,0,0,0
4836,0,1,0,0,0
4837,0,1,0,0,0
4838,1,0,0,0,0
4839,1,0,0,0,0
4840,1,0,0,0,0
4842,1,0,0,0,0
4843,0,0,1,0,0
4844,1,0,0,0,0
4845,1,0,0,0,0
4846,1,0,0,0,0
4847,1,0,0,0,0
4848,1,0,0,0,0
4849,1,0,0,0,0
4851,1,0,0,0,0
4852,1,0,0,0,1
4853,0,1,0,0,0
4854,1,0,0,0,0
4855,1,0,0,0,0
4850,1,0,0,0,0
4856,0,1,0,0,0
4841,0,0,1,0,0
4857,0,0,1,0,0
4858,0,1,0,0,0
4859,0,0,1,0,0
4861,0,0,1,0,0
4862,0,0,1,0,0
4863,0,0,1,0,0
4615,1,0,0,0,0
4864,1,0,0,0,0
4865,1,0,0,0,0
4866,0,0,1,0,0
4868,1,0,0,0,0
4869,1,0,0,0,0
4870,1,0,0,0,0
4871,1,0,0,0,0
4872,0,1,0,0,0
4873,1,0,0,0,0
4867,1,0,0,0,0
4875,1,0,0,0,0
4876,1,0,0,0,0
4877,1,0,0,0,0
4878,1,0,0,0,0
4822,1,0,0,0,0
4874,0,0,1,0,0
4879,1,0,0,0,0
4880,0,1,0,0,0
4881,1,0,0,0,0
4882,1,0,0,0,0
4883,1,0,0,0,0
4884,0,0,1,0,0
4885,1,0,0,0,0
4815,1,0,0,0,0
4886,1,0,0,0,0
4887,1,0,0,0,0
4890,1,0,0,0,0
4891,0,1,0,0,0
4892,1,0,0,0,0
4893,1,0,0,0,0
4894,1,0,0,0,0
4895,0,0,1,0,0
4896,1,0,0,0,0
4897,1,0,0,0,0
4898,1,0,0,0,0
4899,1,0,0,0,0
4900,0,0,1,0,0
4901,1,0,0,0,0
4888,0,0,1,0,0
2003,0,0,1,0,0
4902,0,1,0,0,0
4903,1,0,0,0,0
4904,1,0,0,0,0
4905,0,0,1,0,0
4906,0,1,0,0,0
4907,0,0,1,0,0
4908,1,0,0,0,0
4909,1,0,0,0,0
4910,0,0,1,0,0
4911,1,0,0,0,0
4912,1,0,0,0,0
4913,1,0,0,0,0
4914,0,1,0,0,0
4915,0,1,0,0,0
4916,0,0,1,0,0
4917,1,0,0,0,0
4918,1,0,0,0,0
4919,0,0,1,0,0
4920,0,0,1,0,0
4921,1,0,0,0,0
4922,0,0,1,0,0
4923,1,0,0,0,0
4924,0,1,0,0,0
4925,0,0,1,0,0
4926,1,0,0,0,0
4927,0,0,1,0,0
4928,1,0,0,0,0
4929,1,0,0,0,0
4930,0,1,0,0,0
4931,0,1,0,0,0
4932,1,0,0,0,0
4933,0,1,0,0,0
4934,1,0,0,0,0
4935,0,0,1,0,0
4936,0,0,1,0,0
4937,1,0,0,0,0
4938,1,0,0,0,0
4939,1,0,0,0,0
4940,1,0,0,0,0
4941,1,0,0,0,0
4943,1,0,0,0,0
4944,1,0,0,0,0
4945,0,0,1,0,0
4946,1,0,0,0,0
4947,1,0,0,0,0
4948,1,0,0,0,0
4949,1,0,0,0,0
4950,1,0,0,0,0
4951,1,0,0,0,0
4952,1,0,0,0,0
4953,1,0,0,0,0
4954,0,1,0,0,0
4808,0,0,1,0,0
4955,0,0,1,0,0
4956,0,1,0,0,0
4958,1,0,0,0,0
4889,1,0,0,0,0
4957,1,0,0,0,0
4959,0,1,0,0,0
4961,1,0,0,0,0
4962,0,1,0,0,0
4963,1,0,0,0,0
4964,1,0,0,0,0
4965,1,0,0,1,1
4966,1,0,0,1,1
4967,1,0,0,1,1
4968,1,0,0,0,0
4969,0,1,0,0,0
4970,1,0,0,0,0
4972,1,0,0,0,0
4973,0,0,1,0,0
4960,0,0,1,0,0
4974,1,0,0,0,0
4975,0,0,1,0,0
4976,0,1,0,0,0
4978,1,0,0,0,0
4971,1,0,0,0,0
4979,1,0,0,0,0
4980,0,1,0,0,0
4981,1,0,0,0,0
4977,1,0,0,0,0
4982,1,0,0,0,0
4983,0,0,1,0,0
4984,1,0,0,0,0
4985,1,0,0,0,0
4986,1,0,0,0,0
4987,1,0,0,0,0
4988,0,0,1,0,0
4989,0,1,0,0,0
4990,0,0,1,0,0
4942,1,0,0,0,0
4991,1,0,0,0,0
4992,1,0,0,0,0
4993,1,0,0,0,0
4994,0,1,0,0,0
4995,1,0,0,0,0
4996,1,0,0,1,1
4997,1,0,0,0,0
4998,0,0,1,0,0
4999,1,0,0,0,0
5000,0,1,0,0,0
5001,0,0,1,0,0
5002,1,0,0,0,0
5003,1,0,0,0,0
5004,1,0,0,0,0
5005,1,0,0,0,0
5006,1,0,0,0,0
5007,1,0,0,0,0
5008,0,1,0,0,0
5009,1,0,0,0,0
5010,0,1,0,0,0
5011,1,0,0,0,0
5012,1,0,0,0,0
5014,1,0,0,0,1
5013,0,1,0,0,0
5015,1,0,0,0,0
5016,1,0,0,0,0
5017,1,0,0,0,0
5018,1,0,0,0,0
5019,0,1,0,0,0
5021,0,1,0,1,1
5022,0,1,0,0,0
5023,1,0,0,0,0
5024,1,0,0,0,0
5025,1,0,0,0,0
3772,1,0,0,0,0
5026,1,0,0,0,0
5027,0,1,0,1,1
5028,0,0,1,0,0
5029,1,0,0,0,0
5030,0,0,1,0,0
5031,1,0,0,0,0
5032,1,0,0,0,0
5033,0,1,0,0,0
5034,1,0,0,0,0
5035,1,0,0,0,0
5037,1,0,0,0,0
5039,1,0,0,0,0
5040,0,0,1,0,0
5036,0,0,1,0,0
5041,0,0,1,0,0
5042,1,0,0,0,0
5020,1,0,0,0,0
5043,1,0,0,0,0
5044,1,0,0,0,0
5045,0,1,0,0,0
5046,1,0,0,0,0
5047,1,0,0,0,0
5048,1,0,0,0,0
5049,1,0,0,0,0
5050,1,0,0,0,0
5052,0,0,1,0,0
5053,1,0,0,0,0
5054,1,0,0,0,0
5055,0,0,1,0,0
5056,1,0,0,0,0
5051,1,0,0,0,0
5057,1,0,0,0,0
5058,1,0,0,0,0
5059,1,0,0,0,0
5060,0,1,0,0,0
5061,1,0,0,0,0
5062,0,1,0,0,0
5063,0,0,1,0,0
5064,1,0,0,0,0
5066,1,0,0,1,1
5067,1,0,0,1,1
5068,1,0,0,1,1
5069,0,1,0,1,1
5070,1,0,0,1,1
5071,1,0,0,1,1
5072,1,0,0,1,1
5073,0,1,0,0,0
5074,0,1,0,0,0
5075,1,0,0,0,0
5076,0,1,0,0,0
5077,1,0,0,1,1
5078,1,0,0,0,0
5079,0,0,1,0,0
5080,1,0,0,0,0
5081,1,0,0,0,0
5082,1,0,0,0,0
5084,0,0,1,0,0
5085,1,0,0,0,0
5086,1,0,0,0,0
5087,1,0,0,0,0
5038,1,0,0,0,0
5088,1,0,0,0,0
5089,0,1,0,0,0
5090,1,0,0,0,0
5091,1,0,0,0,0
5092,1,0,0,0,0
5093,1,0,0,0,0
5094,1,0,0,0,0
5095,1,0,0,0,0
5096,1,0,0,0,0
5097,1,0,0,0,0
5098,0,0,1,0,0
5099,0,0,1,0,0
4860,1,0,0,0,0
5100,1,0,0,0,0
5101,1,0,0,0,0
5104,0,1,0,0,0
5105,1,0,0,0,0
5106,1,0,0,1,1
5108,1,0,0,1,1
5109,0,0,1,1,1
5110,1,0,0,1,1
5111,0,1,0,1,1
5112,0,0,1,1,1
5113,1,0,0,1,1
5083,1,0,0,1,1
5115,1,0,0,0,0
5117,1,0,0,0,0
5118,1,0,0,0,0
5119,0,1,0,0,0
5120,1,0,0,0,0
5121,0,0,1,0,0
5122,1,0,0,0,0
5123,0,1,0,0,0
5124,1,0,0,0,0
5125,1,0,0,0,0
5126,1,0,0,0,0
5127,1,0,0,0,0
5128,0,0,1,0,0
5130,1,0,0,0,0
5131,0,0,1,0,0
5103,1,0,0,0,0
5132,0,1,0,0,0
5133,0,1,0,0,0
5129,1,0,0,0,0
5134,1,0,0,0,0
5135,1,0,0,0,0
5136,1,0,0,0,0
5137,1,0,0,0,0
5138,1,0,0,0,0
5139,1,0,0,0,0
5140,1,0,0,0,0
5141,1,0,0,0,0
5142,1,0,0,0,0
5143,1,0,0,0,0
5144,1,0,0,0,0
5145,1,0,0,0,0
5146,1,0,0,0,0
5147,1,0,0,1,1
5148,0,0,1,1,1
5149,0,0,1,1,1
5150,1,0,0,1,1
5152,1,0,0,0,0
5153,1,0,0,1,1
5154,1,0,0,1,1
5155,0,0,1,0,0
5156,1,0,0,0,0
5157,0,1,0,0,0
5158,1,0,0,0,0
5159,1,0,0,1,1
5160,1,0,0,1,1
5161,1,0,0,1,1
5162,1,0,0,0,0
5163,0,1,0,0,0
5164,0,1,0,1,1
5165,0,0,1,0,0
5166,1,0,0,1,1
5167,1,0,0,1,1
5168,1,0,0,1,1
5170,0,0,1,1,1
5171,1,0,0,1,1
5172,0,1,0,1,1
5173,1,0,0,1,1
5174,1,0,0,1,1
5169,0,0,1,1,1
5116,0,0,1,1,1
5114,1,0,0,1,1
5107,0,0,1,1,1
5175,0,0,1,0,0
5176,1,0,0,1,1
5177,0,1,0,1,1
5178,1,0,0,0,0
5179,1,0,0,0,0
5180,1,0,0,0,0
5181,1,0,0,1,1
5182,1,0,0,1,1
5183,1,0,0,0,0
5184,0,1,0,0,0
5185,0,0,1,1,1
5186,0,0,1,0,0
5187,1,0,0,0,0
5188,0,1,0,0,0
5189,0,0,1,1,1
5190,1,0,0,1,1
5191,0,1,0,1,1
5192,1,0,0,0,0
5194,1,0,0,0,0
5195,1,0,0,0,0
5196,1,0,0,1,1
5193,0,1,0,1,1
5197,1,0,0,1,1
5198,0,0,1,1,1
5199,1,0,0,0,0
5200,1,0,0,1,1
5201,1,0,0,1,1
5202,1,0,0,1,1
5203,1,0,0,1,1
5204,0,1,0,1,1
5205,0,1,0,1,1
5206,1,0,0,0,0
5207,1,0,0,1,1
5208,1,0,0,0,0
5209,0,0,1,1,1
5210,1,0,0,1,1
5211,0,0,1,0,0
5212,0,0,1,0,0
5213,1,0,0,0,0
5214,1,0,0,0,0
5215,0,0,1,0,0
5216,0,1,0,0,0
5217,0,0,1,0,0
5218,1,0,0,0,0
5219,1,0,0,0,0
5220,1,0,0,0,0
5222,1,0,0,1,1
5223,0,0,1,1,1
5224,1,0,0,0,0
5225,0,1,0,1,1
5226,1,0,0,0,0
5228,1,0,0,0,0
5230,1,0,0,1,1
5231,1,0,0,0,0
5232,1,0,0,0,0
5233,1,0,0,0,0
5234,0,0,1,0,0
5235,1,0,0,0,0
5236,0,1,0,0,0
5237,1,0,0,0,0
5238,1,0,0,0,0
5239,1,0,0,0,0
5240,1,0,0,0,0
5227,1,0,0,0,0
5241,0,0,1,0,0
5242,1,0,0,0,0
5243,1,0,0,0,0
5244,0,0,1,0,0
5245,0,0,1,0,0
5229,1,0,0,0,0
5247,1,0,0,0,0
5248,0,1,0,0,0
5246,1,0,0,0,0
5249,0,0,1,0,0
5250,1,0,0,0,0
5251,1,0,0,0,0
5252,1,0,0,0,0
5254,0,0,1,0,0
5255,1,0,0,0,0
5256,1,0,0,0,0
5221,1,0,0,0,0
5257,1,0,0,0,0
5258,1,0,0,0,0
5260,0,0,1,0,0
5261,1,0,0,0,0
5262,0,0,1,0,0
5263,0,1,0,0,0
5264,1,0,0,0,0
5151,1,0,0,0,0
5265,1,0,0,0,0
5267,1,0,0,0,0
5268,1,0,0,0,0
5269,1,0,0,0,0
5270,1,0,0,0,0
5271,1,0,0,0,0
5272,1,0,0,0,0
5273,1,0,0,0,0
5274,1,0,0,0,0
5275,1,0,0,0,0
5276,1,0,0,0,0
5277,0,0,1,0,0
5278,1,0,0,0,0
5279,1,0,0,0,0
5280,1,0,0,0,0
5281,0,0,1,0,0
5282,1,0,0,0,0
5283,1,0,0,0,0
5284,1,0,0,0,0
5285,0,0,1,0,0
5286,0,0,1,0,0
5288,0,0,1,0,0
5289,0,0,1,0,0
5290,0,1,0,0,0
5291,1,0,0,0,0
5287,0,1,0,0,0
5292,1,0,0,0,0
5293,1,0,0,0,0
5294,1,0,0,0,0
5295,1,0,0,0,0
5296,1,0,0,0,0
5297,0,0,1,0,0
5298,1,0,0,0,0
5299,0,1,0,0,0
5300,0,0,1,0,0
5301,1,0,0,0,0
5302,1,0,0,0,0
5303,1,0,0,0,0
5304,0,1,0,0,0
5305,1,0,0,0,0
5259,1,0,0,0,0
5307,1,0,0,0,0
5308,1,0,0,0,0
5306,1,0,0,0,0
5310,1,0,0,0,0
5312,1,0,0,0,0
5313,1,0,0,0,0
5314,0,0,1,0,0
5315,1,0,0,0,0
5317,1,0,0,0,0
5318,1,0,0,0,0
5319,1,0,0,0,0
5320,0,0,1,0,0
5321,1,0,0,0,0
5322,0,0,1,0,0
5323,0,0,1,0,0
5324,1,0,0,0,0
5325,1,0,0,0,0
5326,1,0,0,0,0
5327,1,0,0,0,0
5328,0,1,0,0,0
5329,1,0,0,0,0
5330,1,0,0,0,0
5331,0,0,1,0,0
5332,1,0,0,0,0
5333,1,0,0,0,0
5334,0,0,1,0,0
5335,1,0,0,0,0
5336,1,0,0,0,0
5337,1,0,0,0,0
5338,0,1,0,0,0
5309,1,0,0,0,0
5340,0,0,1,0,0
5341,1,0,0,0,0
5342,1,0,0,0,0
5343,1,0,0,0,0
5344,1,0,0,0,0
5345,1,0,0,0,0
5339,0,0,1,0,0
5346,1,0,0,0,0
5348,1,0,0,0,0
5349,1,0,0,0,0
5350,1,0,0,0,0
5351,1,0,0,0,0
5352,0,1,0,0,0
5353,1,0,0,0,0
5354,0,1,0,0,0
5355,1,0,0,0,0
5065,1,0,0,0,0
5356,1,0,0,0,0
5357,1,0,0,0,0
5316,0,0,1,0,0
5358,1,0,0,0,0
5359,1,0,0,0,0
5360,1,0,0,0,0
5361,1,0,0,0,0
5363,0,0,1,0,0
5364,0,0,1,0,0
5365,1,0,0,0,0
5366,1,0,0,0,0
5367,0,0,1,0,0
5368,0,0,1,0,0
5369,1,0,0,0,0
5370,1,0,0,0,0
5371,0,0,1,0,0
5373,1,0,0,0,0
5374,0,0,1,0,0
5375,1,0,0,0,0
5376,1,0,0,0,0
5377,1,0,0,0,0
5378,1,0,0,0,0
5379,0,0,1,0,0
5380,1,0,0,0,0
5381,0,1,0,0,0
5382,1,0,0,0,0
5372,1,0,0,0,0
5383,0,0,1,0,0
5384,1,0,0,0,0
5385,0,0,1,0,0
5388,0,0,1,0,0
5386,1,0,0,0,0
5387,1,0,0,0,0
5389,1,0,0,0,0
5390,0,1,0,0,0
5391,1,0,0,0,0
5392,1,0,0,0,0
5393,1,0,0,0,0
5394,1,0,0,0,0
5395,1,0,0,0,0
5347,1,0,0,0,0
5397,1,0,0,0,0
5398,1,0,0,0,0
5396,1,0,0,0,0
5399,1,0,0,0,0
5362,1,0,0,0,0
5400,1,0,0,0,0
5401,1,0,0,0,0
5402,0,1,0,0,0
5404,1,0,0,0,0
5405,1,0,0,0,0
5406,0,0,1,0,0
5407,1,0,0,0,0
5403,1,0,0,0,0
5408,1,0,0,0,0
5409,1,0,0,0,0
5410,1,0,0,0,0
5411,1,0,0,0,0
5412,1,0,0,0,0
5414,0,0,1,0,0
5415,1,0,0,0,0
5416,1,0,0,0,0
5417,0,1,0,0,0
5419,1,0,0,0,0
5420,1,0,0,0,0
5421,1,0,0,0,0
5422,1,0,0,0,0
5423,1,0,0,0,0
5424,1,0,0,0,0
5426,1,0,0,0,0
5427,0,0,1,0,0
5428,1,0,0,0,0
5429,1,0,0,0,0
5430,0,0,1,0,0
5431,1,0,0,0,0
5432,1,0,0,0,0
5418,1,0,0,0,0
5433,1,0,0,0,0
5435,1,0,0,0,0
5253,1,0,0,0,0
5436,1,0,0,0,0
5437,0,0,1,0,0
5425,1,0,0,0,0
5438,0,1,0,0,0
5439,1,0,0,0,0
5440,1,0,0,0,0
5441,1,0,0,0,0
5442,1,0,0,0,0
5443,1,0,0,0,0
5434,1,0,0,0,0
5444,1,0,0,0,0
5445,0,1,0,0,0
5446,1,0,0,0,0
5447,1,0,0,0,0
5448,1,0,0,0,0
5449,1,0,0,0,0
5451,1,0,0,0,0
5452,0,0,1,0,0
5453,1,0,0,0,0
5454,1,0,0,0,0
5455,1,0,0,0,0
5456,1,0,0,0,0
5457,1,0,0,0,0
5458,0,0,1,0,0
5459,0,0,1,0,0
5460,1,0,0,0,0
5461,0,1,0,0,0
5463,1,0,0,0,0
5462,1,0,0,0,0
5413,1,0,0,0,0
5464,0,0,1,0,0
5465,1,0,0,0,0
5466,1,0,0,0,0
5467,1,0,0,0,0
5468,0,1,0,0,0
5469,1,0,0,0,0
5470,0,1,0,0,0
5471,1,0,0,0,0
5472,1,0,0,0,0
5311,1,0,0,0,0
5473,1,0,0,0,0
5474,1,0,0,0,0
5475,0,1,0,0,0
5476,1,0,0,0,0
5477,1,0,0,0,0
5478,0,1,0,0,0
5479,0,1,0,0,0
5480,1,0,0,0,0
5481,1,0,0,0,0
5450,1,0,0,0,0
5482,1,0,0,0,0
5483,1,0,0,0,0
5484,1,0,0,0,0
5485,1,0,0,0,0
5486,1,0,0,0,0
5487,1,0,0,0,0
5488,0,0,1,0,0
5489,0,0,1,0,0
5490,1,0,0,0,0
5491,1,0,0,0,0
5492,0,0,1,0,0
5494,0,1,0,0,0
5495,0,0,1,0,0
4811,1,0,0,0,0
5496,1,0,0,0,0
5497,1,0,0,0,0
5498,0,1,0,0,0
5499,1,0,0,0,0
5500,1,0,0,0,0
5501,1,0,0,0,0
5502,1,0,0,0,0
5503,1,0,0,0,0
5504,1,0,0,0,0
5505,1,0,0,0,0
5506,0,1,0,0,0
5508,0,0,1,0,0
5510,1,0,0,0,0
5511,1,0,0,0,0
5512,1,0,0,0,0
5513,1,0,0,0,0
5515,0,0,1,0,0
5516,0,1,0,0,0
5517,1,0,0,0,0
5518,1,0,0,0,0
5519,1,0,0,0,0
5522,1,0,0,0,0
5521,1,0,0,0,0
5523,0,1,0,0,0
5525,1,0,0,0,0
5526,1,0,0,0,0
5527,1,0,0,0,0
5528,1,0,0,0,0
5514,1,0,0,0,0
5530,0,0,1,0,0
5531,1,0,0,0,0
5532,0,1,0,0,0
5533,0,0,1,0,0
5534,1,0,0,0,0
5536,1,0,0,0,0
5537,1,0,0,0,0
5538,1,0,0,0,0
5539,1,0,0,0,0
5540,0,1,0,0,0
5541,0,1,0,0,0
5542,1,0,0,0,0
5544,0,1,0,0,0
5543,0,1,0,0,0
5546,1,0,0,0,0
5529,0,1,0,0,0
5547,1,0,0,0,0
